id,year,context,question,options,correct_answer,CE,DS,EK,IC,MR,TC,image,IU,ledor,figures,description,area,cor,system_answer
32,2015,"
O  filósofo Auguste  Comte  (1798-1857)  preenche  sua  doutrina  com  uma  imagem  do  progresso  social  na  qual se conjugam ciência e política: a ação política deve assumir o aspecto de uma ação científica e a política deve ser estudada de maneira científica (a física social). Desde que a Revolução Francesa favoreceu a integração do povo na vida social, o positivismo obstina-se no programa de uma comunidade pacífica. E o Estado, instituição do “reino absoluto da lei”, é a garantia da ordem que impede o retorno potencial das revoluções e engendra o progresso. 

RUBY, C. Introdução à filosofi a política. São Paulo: Unesp, 1998 (adaptado).
","
A característica do Estado positivo que lhe permite garantir não só a ordem, como também o desejado progresso das nações, é ser
","{'A': ' espaço coletivo, onde as carências e desejos da população se realizam por meio das leis.\n', 'B': ' produto científico da física social, transcendendo e transformando as exigências da realidade.\n', 'C': ' elemento unificador, organizando e reprimindo, se necessário, as ações dos membros da comunidade.\n', 'D': ' programa necessário, tal como a Revolução Francesa, devendo portanto se manter aberto a novas insurreições.\n', 'E': ' agente repressor, tendo um papel importante a cada revolução, por impor pelo menos um curto período de ordem. \n\n'}","{'C': ' elemento unificador, organizando e reprimindo, se necessário, as ações dos membros da comunidade.\n'}",No,No,No,No,No,Yes,No,,,,,CIÊNCIAS HUMANAS E SUAS TECNOLOGIAS,BRANCO,
33,2015,"
A  humanidade  conhece,  atualmente,  um  fenômeno  espacial  novo:  pela  primeira  vez  na  história  humana,  a população urbana ultrapassa a rural no mundo. Todavia, a urbanização é diferenciada entre os continentes.

DURAND, M. F. et al. Atlas da mundialização: compreender o espaço mundial contemporâneo. São Paulo: Saraiva, 2009.
","
No texto, faz-se referência a um processo espacial de escala mundial. Um indicador das diferenças continentais desse processo espacial está presente em:
","{'A': ' Orientação política de governos locais.\n', 'B': ' Composição religiosa de povos originais.\n', 'C': ' Tamanho desigual dos espaços ocupados.\n', 'D': ' Distribuição etária dos habitantes do território.\n', 'E': ' Grau de modernização de atividades econômicas. \n\n'}",{'E': ' Grau de modernização de atividades econômicas. \n\n'},No,No,No,No,No,Yes,No,,,,,CIÊNCIAS HUMANAS E SUAS TECNOLOGIAS,BRANCO,
34,2015,"

BRASIL. Atlas da energia elétrica do Brasil. Brasília: Agência Nacional de Energia Elétrica, 2008 (adaptado).
","
A distribuição do consumo de energia elétrica per capita, verifi cada no cartograma, é resultado da
","{'A': ' extensão territorial dos Estados-nação.\n', 'B': ' diversifi cação da matriz energética local.\n', 'C': ' capacidade de integração política regional.\n', 'D': ' proximidade com áreas de produção de petróleo.\n', 'E': ' instalação de infraestrutura para atender à demanda. \n\n'}",{'E': ' instalação de infraestrutura para atender à demanda. \n\n'},No,No,Yes,Yes,No,No,Yes,,,,,CIÊNCIAS HUMANAS E SUAS TECNOLOGIAS,BRANCO,
37,2015,"
NANI. Disponível em: www.nanihumor.com. Acesso em: 7 ago. 2012.
","
As  novas  tecnologias  foram  massificadas,  alcançando 
e  impactando  de  diferentes  formas  os  lugares.  A  ironia 
proposta pela charge indica que o acesso à tecnologia está
","{'A': ' vinculado a mudanças na paisagem.\n', 'B': ' garantido de forma equitativa aos cidadãos.\n', 'C': ' priorizado para resolver as desigualdades.\n', 'D': ' relacionado a uma ação redentora na vida social.\n', 'E': ' dissociado de revoluções na realidade socioespacial.\n\n'}",{'E': ' dissociado de revoluções na realidade socioespacial.\n\n'},No,No,No,Yes,No,Yes,Yes,,,,,CIÊNCIAS HUMANAS E SUAS TECNOLOGIAS,BRANCO,
35,2015,"O ícone dos conflitos que assolam a região da bacia 
do Xingu na atualidade é o projeto da hidrelétrica de Belo 
Monte. Prevista para ser implantada no Médio Xingu, tem 
a capacidade de gerar, segundo os estudos da Eletronorte, 
11 mil megawatts de energia, o que faria dela a segunda 
maior hidrelétrica do Brasil. Entre adesivos que refletem o 
teor polêmico do projeto — “Eu quero Belo Monte” e “Fora 
Belo Monte” —, os moradores de Altamira, cidade polo da 
região onde a usina deverá ser construída, se dividem.

MARTINHO, N. O coração do Brasil. Horizonte Geográfico, n. 129, jun. 2010 (adaptado).
","
Na polêmica apresentada, de acordo com a perspectiva 
dos  trabalhadores  da  região,  um  argumento  favorável 
e  outro  contrário  à  implementação  do  projeto  estão, 
respectivamente, na
","{'A': ' urbanização  da  periferia  e  valorização  dos  imóveis rurais.\n', 'B': ' recuperação  da  autoestima  e  criação  de  empregos qualificados.\n', 'C': ' expansão de lavouras e crescimento do assalariamento agrícola.\n', 'D': ' captação  de investimentos  e  expropriação  dos posseiros pobres.\n', 'E': ' adoção  do  preservacionismo  e  estabelecimento  de reservas permanentes.\n\n'}",{'D': ' captação  de investimentos  e  expropriação  dos posseiros pobres.\n'},No,No,No,No,No,Yes,No,,,,,CIÊNCIAS HUMANAS E SUAS TECNOLOGIAS,BRANCO,
36,2015,"
É  simplesmente  espantoso  que  esses  núcleos  tão desiguais e tão diferentes se tenham mantido aglutinados numa  só  nação.  Durante  o  período  colonial,  cada  um deles  teve  relação  direta  com  a  metrópole.  Ocorreu  o extraordinário,  fizemos  um  povo-nação,  englobando todas  aquelas  províncias  ecológicas  numa  só  entidade cívica e política.

RIBEIRO, D. O povo brasileiro: formação e sentido do Brasil. São Paulo: Cia. das Letras, 1988.
","
Após  a  conquista  da  autonomia,  a  questão  primordial do  Brasil  residia  em  como  garantir  sua  unidade político-territorial  diante  das  características  e  práticas 
herdadas  da  colonização.  Relacionando  o  projeto de  independência  à  construção  do  Estado  nacional brasileiro, a sua particularidade decorreu da
","{'A': ' ordenação de um pacto que reconheceu os direitos políticos  aos  homens, independentemente  de  cor, sexo ou religião.\n', 'B': ' estruturação  de  uma  sociedade  que  adotou os  privilégios  de  nascimento  como  critério  de hierarquização social.\n', 'C': ' realização de acordos entre as elites regionais, que evitou  confrontos  armados  contrários  ao  projeto luso-brasileiro.\n', 'D': ' concessão  da  autonomia  política  regional,  que atendeu  aos interesses  socioeconômicos  dos grandes proprietários.\n', 'E': ' afirmação  de  um  regime  constitucional  monárquico, que  garantiu  a  ordem  associada  à  permanência  da escravidão.\n\n'}","{'E': ' afirmação  de  um  regime  constitucional  monárquico, que  garantiu  a  ordem  associada  à  permanência  da escravidão.\n\n'}",No,No,No,No,No,Yes,No,,,,,CIÊNCIAS HUMANAS E SUAS TECNOLOGIAS,BRANCO,
38,2015,"
Se  vamos  ter  mais  tempo  de  lazer  no  futuro 
automatizado,  o  problema  não  é  como  as  pessoas  vão 
consumir essas unidades adicionais de tempo de lazer, 
mas que capacidade para a experiência terão as pessoas 
com esse tempo livre. Mas se a notação útil do emprego 
do tempo se torna menos compulsiva, as pessoas talvez 
tenham  de  reaprender  algumas  das  artes  de  viver  que 
foram perdidas na Revolução Industrial: como preencher 
os interstícios de seu dia com relações sociais e pessoais; 
como derrubar mais uma vez as barreiras entre o trabalho 
e a vida.

THOMPSON, E. P. Costumes em comum: estudos sobre a cultura popular tradicional. 
São Paulo: Cia. das Letras, 1998 (adaptado).
","
A partir da reflexão do historiador, um argumento contrário 
à transformação promovida pela Revolução Industrial na 
relação dos homens com o uso do tempo livre é o(a)
","{'A': ' intensificação da busca do lucro econômico.\n', 'B': ' flexibilização dos períodos de férias trabalhistas.\n', 'C': ' esquecimento das formas de sociabilidade tradicionais.\n', 'D': ' aumento  das  oportunidades  de  confraternização familiar.\n', 'E': ' multiplicação  das  possibilidades  de  entretenimento virtual.\n\n'}",{'C': ' esquecimento das formas de sociabilidade tradicionais.\n'},No,No,No,No,No,Yes,No,,,,,CIÊNCIAS HUMANAS E SUAS TECNOLOGIAS,BRANCO,
39,2015,"
A razão principal que leva o capitalismo como sistema 
a ser tão terrivelmente destrutivo da biosfera é que, na 
maioria  dos  casos,  os  produtores  que  lucram  com  a 
destruição não a registram como um custo de produção, 
mas sim, precisamente ao contrário, como uma redução 
no custo. Por exemplo, se um produtor joga lixo em um rio, 
poluindo suas águas, esse produtor considera que está 
economizando o custo de outros métodos mais seguros, 
porém mais caros de dispor do lixo.

WALLERSTEIN, I. Utopística ou as decisões históricas do século vinte e um.
Petrópolis: Vozes, 2003.
","
A pressão dos movimentos socioambientais, na tentativa 
de reverter a lógica descrita no texto, aponta para a
","{'A': ' emergência  de  um  sistema  econômico  global  que secundariza os lucros.\n', 'B': ' redução dos custos de tratamento de resíduos pela isenção fiscal das empresas.\n', 'C': ' flexibilização do trabalho como estratégia positiva de corte de custos empresariais.\n', 'D': ' incorporação de um sistema normativo ambiental no processo de produção industrial.\n', 'E': ' minimização do papel do Estado em detrimento das organizações não governamentais.\n\n'}",{'D': ' incorporação de um sistema normativo ambiental no processo de produção industrial.\n'},No,No,No,No,No,Yes,No,,,,,CIÊNCIAS HUMANAS E SUAS TECNOLOGIAS,BRANCO,
40,2015,"GILMAR. Disponível em: www.deficientefisico.com. Acesso em: 6 dez. 2012.
","
O cartum evidencia um desafio que o tema da inclusão 
social  impõe  às  democracias  contemporâneas.  Esse 
desafio exige a combinação entre
","{'A': ' participação  política  e formação  profissional diferenciada.\n', 'B': ' exercício da cidadania e políticas de transferência de renda.\n', 'C': ' modernização  das  leis  e  ampliação  do  mercado  de trabalho.\n', 'D': ' universalização  de  direitos  e  reconhecimento  das diferenças.\n', 'E': ' crescimento econômico e flexibilização dos processos seletivos.\n\n'}",{'D': ' universalização  de  direitos  e  reconhecimento  das diferenças.\n'},No,No,No,Yes,No,No,Yes,,,,,CIÊNCIAS HUMANAS E SUAS TECNOLOGIAS,BRANCO,
41,2015,"Confidência do itabirano

De Itabira trouxe prendas diversas que ora te ofereço:
esta pedra de ferro, futuro aço do Brasil;
este São Benedito do velho santeiro Alfredo Durval;
este couro de anta, estendido no sofá de visitas;
este orgulho, esta cabeça baixa.

Tive ouro, tive gado, tive fazendas.
Hoje sou funcionário público.
Itabira é apenas uma fotografia na parede.
Mas como dói.
ANDRADE, C. D. Sentimento do mundo. São Paulo: Cia. das Letras, 2012 (fragmento). 
","
O poeta pensa a região como lugar, pleno de afetos. 
A longa história da ocupação de Minas Gerais, iniciada 
com  a  mineração,  deixou  marcas  que  se  atualizam  em 
Itabira,  pequena  cidade  onde  nasceu  o  poeta.  Nesse 
sentido, a evocação poética indica o(a)
","{'A': ' pujança da natureza resistindo à ação humana.\n', 'B': ' sentido de continuidade do progresso.\n', 'C': ' cidade como imagem positiva da identidade mineira.\n', 'D': ' percepção da cidade como paisagem da memória.\n', 'E': ' valorização do processo de ocupação da região.\n'}",{'D': ' percepção da cidade como paisagem da memória.\n'},No,No,No,No,No,Yes,No,,,,,CIÊNCIAS HUMANAS E SUAS TECNOLOGIAS,BRANCO,
42,2015,"
A  utilidade  do  escravo  é  semelhante  à  do  animal. 
Ambos  prestam  serviços  corporais  para  atender  às 
necessidades  da  vida.  A  natureza  faz  o  corpo  do 
escravo e do homem livre de forma diferente. O escravo 
tem  corpo  forte,  adaptado  naturalmente  ao  trabalho 
servil. Já o homem livre tem corpo ereto, inadequado ao 
trabalho braçal, porém apto à vida do cidadão.

ARISTÓTELES. Política. Brasília: UnB, 1985.
","
O trabalho  braçal  é  considerado,  na filosofia  aristotélica, como
","{'A': ' indicador  da  imagem  do  homem  no  estado  de natureza.\n', 'B': ' condição  necessária  para  a  realização  da  virtude humana.\n', 'C': ' atividade  que  exige  força  física  e  uso  limitado  da \n\nracionalidade.\n\n', 'D': ' referencial que o homem deve seguir para viver uma vida ativa.\n\n', 'E': ' mecanismo de aperfeiçoamento do trabalho por meio da experiência.\n\n'}",{'C': ' atividade  que  exige  força  física  e  uso  limitado  da \n\nracionalidade.\n\n'},No,No,Yes,No,No,Yes,No,,,,,CIÊNCIAS HUMANAS E SUAS TECNOLOGIAS,BRANCO,
43,2015,"As  autoridades  de  Kiribati,  arquipélago  do  Oceano 
Pacífico formado por 33 atóis e uma ilha de coral, estão 
conscientizando  sua  população  para  que  aceitem  que, 
nas próximas décadas, terão de fugir do país. A estimativa 
é  que,  em  um  período  de  50  anos,  as  ilhas  podem 
desaparecer.  O  governo  convocou  os  líderes  de  todas 
as  ilhas  para  convencê-los  da  importância  de  mudar  a 
mentalidade das pessoas, com pleno conhecimento que 
é uma questão muito sensível porque ameaça a própria 
identidade  de  um  país.  Kiribati  já  antecipou  convênios 
com Austrália e Nova Zelândia para enviar seus cidadãos 
aos países vizinhos, algo que muitos dos moradores do 
arquipélago não aceitam.

Disponível em: http://noticias.terra.com.br. Acesso em: 28 jul. 2012.
","
No texto, faz-se referência a um problema que se tornou 
um  tema  recorrente  na  agenda  global.  Nesse  sentido, 
a  preocupação  apresentada  pela  população  de  Kiribati 
fundamenta-se na previsão de
","{'A': ' submersão  de terras  habitadas,  decorrente  da elevação do nível do mar.\n', 'B': ' ocorrência  de  tsunamis,  derivada  de  mudanças  no eixo de rotação do planeta.\n', 'C': ' erupções  vulcânicas  frequentes,  visto  que  estão assentados sobre o Círculo do Fogo.\n', 'D': ' terremotos  com  magnitude  extrema,  devido  à proximidade de bordas de placas tectônicas.\n', 'E': ' furacões  de  grande  intensidade,  em  função  de redução da temperatura média do Oceano Pacífico.\n\n\n'}","{'A': ' submersão  de terras  habitadas,  decorrente  da elevação do nível do mar.\n'}",No,No,No,No,No,Yes,No,,,,,CIÊNCIAS HUMANAS E SUAS TECNOLOGIAS,BRANCO,
44,2015,"
Energia de Noronha virá da força das águas
A energia de Fernando de Noronha virá do mar, do 
ar, do sol e até do lixo produzido por seus moradores e 
visitantes. É o que promete o projeto de substituição da 
matriz energética da ilha, que prevê a troca dos geradores 
atuais, que consomem 310 mil litros de diesel por mês.

GUIBU, F. Folha de S. Paulo, 19 ago. 2012 (adaptado).
","
No texto, está apresentada a nova matriz energética do 
Parque Nacional Marinho de Fernando de Noronha. 
A escolha por essa nova matriz prioriza o(a)
","{'A': ' expansão  da  oferta  de  energia,  para  aumento  da atividade turística.\n', 'B': ' uso de fontes limpas, para manutenção das condições ecológicas da região.\n', 'C': ' barateamento dos custos energéticos, para estímulo da ocupação permanente.\n', 'D': ' desenvolvimento de unidades complementares, para solução da carência energética local.\n', 'E': ' diminuição  dos  gastos  operacionais  de  transporte, para superação da distância do continente.\n\n'}","{'B': ' uso de fontes limpas, para manutenção das condições ecológicas da região.\n'}",No,No,Yes,No,No,Yes,No,,,,,CIÊNCIAS HUMANAS E SUAS TECNOLOGIAS,BRANCO,
